document_id,external_id,name,file_path
57537210,2-s2.0-85138121920,A new reduced reaction mechanism of the surrogate fuel for RP-3 kerosene,
541933,2-s2.0-84869114442,Why the Fukushima Nuclear Disaster is a Man-made Calamity,
282409603,2-s2.0-84862908140,PRICE: Power reduction by placement and clock-network co-synthesis for pulsed-latch designs,
45530,2-s2.0-0019800538,Enzymatic sulfation of steroids. XVI. Very rapid effects of steroid hormones on hepatic cortisol sulfation in intact male rats,
440596438,2-s2.0-105044809661,Geometry-driven adaptive hybrid manufacturing for wall thickness control in thin-walled investment casting hollow components,
34488,2-s2.0-33846301100,Effects of chemical chaperones on oxidative stress and detergent-insoluble species formation following conditional expression of amyloid precursor protein carboxy-terminal fragment,
64415,2-s2.0-85154035128,Design and Test of Peanut Root-Disk Full-Feeding Longitudinal Axial Flow Pod-Picking Device,
23441,2-s2.0-85207164394,Direct Multi-Thread Adaptive Control With Attracting Manifold Design,
108874428,2-s2.0-85031323045,Quantifying the impact of a real world cooperative-ITS deployment across multiple cities,
538632747,2-s2.0-85203802014,Enhancing seismic performance of structures: A comprehensive review of hybrid passive energy dissipation devices,
95735794,2-s2.0-86000497476,Phase-engineered nickel selenide cocatalyst on CdS for enhanced visible-light photocatalytic H2 production,
13095905,2-s2.0-84994527437,The Inaccuracy of Patient Recall for COPD Exacerbation Rate Estimation and Its Implications: Results from Central Adjudication,
237826324,2-s2.0-86000436023,High-Throughput Screening of Selective Bimetallic Atomic Catalysts for Self-Adaptive Matched Electrochemical Reduction,
160544,2-s2.0-85032800637,Optimizing open iron sites in metal-organic frameworks for ethane oxidation: A first-principles study,
740698,2-s2.0-105034700391,"Climate, land, and bears: Exploring habitat suitability of Asian bears under environmental changes",
95931,2-s2.0-85122755068,Action recognition algorithm based on skeletal joint data and adaptive time pyramid,
179988361,2-s2.0-0022867516,"DEVELOPMENT OF A LOW COST, LIGHTWEIGHT TRACTION INVERTER.",
5227346542,2-s2.0-54249112776,"Design, debug, deploy: The creation of configurable computing applications",
8323,2-s2.0-105023912478,Effect of long-term use of treated wastewater and clean water mixtures on soil heavy metal accumulation: An assessment using pollution indices,
1567243873,2-s2.0-79959644324,Experimental study on paraquat wastewater with membrane separation technology,
240224,2-s2.0-84956682588,Controllable nitrogen introduction into porous carbon with porosity retaining for investigating nitrogen doping effect on SO2 adsorption,
4310773481,2-s2.0-0024276611,NEW CALENDER CONCEPT FOR THERMOBONDING.,
1267690,2-s2.0-105033391185,Algorithm and Application of Modified Film-Based & Class-Oriented for Bamboo Forest Information Remote Sensing Extraction,
816084712,2-s2.0-85170231705,"Analyzing the Competency of 3D Printing Technology in Architectural, Interior and Product Design",
3077413769,2-s2.0-85119353203,Experimental analysis of gbm to expand the time horizon of irish electricity price forecasts,
49642320,2-s2.0-0033717419,Comparative analysis of gasdynamic regimes of high-power UV and IR gas lasers interactions with solids in atmosphere,
1087883490,2-s2.0-85096471639,Modelling and simulation of hierarchical scheduling of real-time responsive customised bus,
578387215,2-s2.0-0023325404,A theoretical study of the electronic structure for twin stacking faults in silicon,
3178124234,2-s2.0-80053643818,Activity of chromium oxide deposited on different silica supports in the dehydrogenation of propane with CO2 - A comparative study,
58245072,2-s2.0-105029279506,Gaming for Green: A Systematic Review of Digital Games Promoting Sustainable Household Beliefs and Behaviors,
9092321,2-s2.0-26844465097,Hartree-Fock and density functional theory calculations for the reaction mechanism of nitric oxide reductase cytochrome P450nor from Fusarium oxysporum,
50279694,2-s2.0-0029859517,"A prospective randomized trial of two solutions for intrapartum amnioinfusion: Effects on fetal electrolytes, osmolality, and acid-base status",
8382,2-s2.0-85087149143,Influence of process parameters on the energy requirements and dried sliced tomato quality,
64413,2-s2.0-85009645786,Both microtubules and microfilaments mutually control the distribution of mitochondria in two-cell embryos of golden hamsters,
33920190,2-s2.0-85178035036,Attention Weighted SIQAE Neural Network for Chemical Process Quality Prediction,
3645914848,2-s2.0-85165315668,Lightweight and Secure Data Transmission Scheme Against Malicious Nodes in Heterogeneous Wireless Sensor Networks,
60173826,2-s2.0-105010961271,Room-temperature generation and transformation of graphitic CQDs into mixed sp2-sp3 hybridized carbon allotropes from liquid oxygenates,
546210,2-s2.0-105015740790,TiN-Based Photothermal Fabric with a Superhydrophobic Surface for Synergistic Anti-/Deicing,
6291160,2-s2.0-85042847117,Design of High Average Power OPCPA Based on Simultaneous Temperature and Wavelength Insensitive Phase Matching,
92440500,2-s2.0-85049932544,Experimental assessment between building regulations and claustrophobia,
8186870,2-s2.0-84872954321,Construction technology of the fatigue property of CFRP reinforce steel crane beam,
4220121126,2-s2.0-85159664985,The chemokine monocyte chemoattractant protein-1/CCL2 is a promoter of breast cancer metastasis,
828651,2-s2.0-59649093869,Detection and quantification of noroviruses in shellfish,
274097326,2-s2.0-85049630581,Moving forward with autonomous systems: Ethical dilemmas,
8684,2-s2.0-85080915240,The effects of video games in memory and attention,
6323006,2-s2.0-0035368741,Technology push-over: Defense downturns and civilian technology policy,
7415,2-s2.0-33845234825,Surface particulates,
36348,2-s2.0-85182460365,Investigating the Effect of Satureja khuzestanica Essential oil on MDR1 Gene Expression in Leishmania major,
472965051,2-s2.0-85073201560,Data measuring system to determine the solvent diffusion coefficient in products from capillary-porous materials,
82965987,2-s2.0-85102437510,Photoinduced Electrocatalysis on 3D Flexible OsOx Quantum Dots,
91662,2-s2.0-84859401206,The effect of soil solarization and fumigation on pests and yields in greenhouse tomatoes,
2764979,2-s2.0-85133304070,From the bacterial citrus microbiome to the selection of potentially host-beneficial microbes,
377260,2-s2.0-0038005376,A review of terminology pertaining to Darcy's law and flow through porous media,
27119063,2-s2.0-85006173188,Stomatal design principles in synthetic and real leaves,
352640,2-s2.0-85123836787,Fuzzy Logic based Power management of electric vehicle with battery and ultracapacitor energy storage system,
4030887365,2-s2.0-105036150139,Early effectiveness of anifrolumab in systemic lupus erythematosus: real-life data a 3 and 6 months from RALESA registry,
9192379,2-s2.0-85081947814,T-Cell Proapoptotic and Antifibrotic Activity Against Autologous Skin Fibroblasts in vitro Is Associated With IL-17A Axis Upregulation in Systemic Sclerosis,
2963160757,2-s2.0-85184962811,Distributed MPC of Uncertain Multi-Agent Systems Considering Formations and Obstacles,
370174908,2-s2.0-85084880089,Contrast-enhanced dual-frequency super-harmonic Intravascular Ultrasound (IVUS) Imaging,
1548378,2-s2.0-85109209514,Resilience coverage of global sustainability assessment frameworks: A systematic review,
52152615,2-s2.0-85129720063,Efficient removal of tar employing dolomite catalyst in gasification: Challenges and opportunities,
97622836,2-s2.0-85087051461,On competitive gas adsorption and absorption phenomena in thin films of ionic liquids,
12807592,2-s2.0-85106370698,Coordination of Substrate Binding and Protonation in the N. gonorrhoeae MtrD Efflux Pump Controls the Functionally Rotating Transport Mechanism,
8260467,2-s2.0-8644263266,Drilling fluid technology for well Zhuang 1-ZP1,
238718119,2-s2.0-85219162658,Racing toward zero: The untold story of driving green,
879541,2-s2.0-85145650444,The power of talk: Exploring the effects of streamers’ linguistic styles on sales performance in B2B livestreaming commerce,
41634538,2-s2.0-78049305153,High angle of attack control law development and testing for the F/A-18E/F super hornet,
4595923488,2-s2.0-85145323922,How online collaboration software shapes control at work? Evidence from news organizations,
637990,2-s2.0-84878662708,The neo-normative turn in theorising the EU's international presence,
1851424,2-s2.0-105039214851,"Designing a self-financing incentive program for zero-emission trucks in California: a market-based, feebate-inspired policy framework",
43235152,2-s2.0-85167565825,Psychological support under isolation and crowding,
342934,2-s2.0-85117186173,When river water meets seawater: Insights into primary marine aerosol production,
950568,2-s2.0-85073252396,Towards a hedonic pricing method for the bucharest private housing market,
823212,2-s2.0-105034893264,IoT-Based Intelligent Traffic Management System for Reducing Congestion in Metro Cities,
86775,2-s2.0-84983371670,Beyond HAZOP and LOPA - Four different company approaches,
4574919582,2-s2.0-26844486324,"Effect of the peroxisome proliferator, ammonium perfluorooctanoate (C8), on hepatic aromatase activity in adult male Crl:CD BR (CD) rats",
3635338475,2-s2.0-105010781333,Study on Wind Shear Hazard Control of Railway Bridge in Mountainous Area,
30353,2-s2.0-0020116215,The effect of strain rate on the strain to fracture of a sheet steel under biaxial tensile stress conditions,
788541,2-s2.0-105002322104,Elastic Stabilization Control for Polynomial Parameter-varying Systems with Applications to a Turbofan Engine,
2495,2-s2.0-36448972314,Growth and energy requirements of captive-reared Common Loon (Gavia immer) chicks,
2248327650,2-s2.0-8844274219,Design of a flight controller for hypersonic flight experiment vehicle,
4450425365,2-s2.0-79959857721,A research on energy-saving and environmental impacts of primary magnesium and magnesium alloy production in China,
436971,2-s2.0-105029041734,Regulate reality in vehicle emission policy,
2620830704,2-s2.0-1942537093,"The Characterization of an Electrothermal Vaporization-Direct Current Plasma Atomic Emission Spectrometer for the Determination of Boron, Cadmium, Copper, Iron, and Lead",
9881,2-s2.0-30244571665,Shock-induced luminescence from Z-cut lithium niobate,
619916,2-s2.0-67650453984,Evaluation of the wind power converter system impact on the electrical power system performance,
